ticket_handle,game_handle,outcome_h_plus,outcome_h,outcome_t,outcome_v,outcome_v_plus
2624,65,0,0,1,0,0
2624,67,0,0,0,0,0
2624,80,0,0,1,0,0
2624,81,0,0,1,0,0
2624,24,0,0,0,1,1
2624,26,0,0,0,1,1
2624,27,0,1,0,0,0
2624,48,1,1,0,0,0
2624,49,0,1,1,0,0
2624,46,0,1,0,0,0
2624,47,0,1,0,0,0
2624,44,1,1,0,0,0
2624,45,1,1,0,0,0
2624,28,0,0,0,0,0
2624,43,1,1,0,0,0
2624,41,0,1,0,0,0
2624,1,0,0,0,0,0
2624,3,0,1,0,0,0
2624,2,1,1,0,0,0
2624,5,1,1,0,0,0
2624,4,1,1,0,0,0
2624,7,1,1,0,0,0
2624,6,0,1,1,0,0
2624,9,0,0,1,0,0
2624,8,0,0,0,1,1
2624,97,0,0,0,1,1
2624,99,1,1,0,0,0
2624,92,0,0,0,0,0
2624,95,1,1,0,0,0
2624,79,0,0,1,0,0
2624,96,1,1,0,0,0
2624,11,0,1,0,0,0
2624,10,1,1,0,0,0
2624,13,0,0,0,1,1
2624,12,1,1,0,0,0
2624,15,0,0,1,0,0
2624,14,1,1,0,0,0
2624,31,0,0,0,0,0
2624,30,1,1,0,0,0
2624,51,0,0,0,1,1
2624,50,0,1,1,0,0
2631,58,0,0,0,0,0
2631,56,0,1,0,0,0
2631,54,0,0,1,0,0
2631,42,0,0,0,0,0
2631,43,0,0,1,0,0
2631,60,0,1,0,0,0
2631,61,0,1,0,0,0
2631,62,0,0,1,0,0
2631,63,0,1,0,0,0
2631,64,0,0,1,0,0
2631,65,0,1,0,0,0
2631,66,0,0,0,0,0
2631,67,0,0,1,0,0
2631,68,0,0,0,1,1
2631,69,0,0,1,0,0
2631,52,0,1,0,0,0
2631,53,0,1,0,0,0
2631,24,0,0,0,0,0
2631,25,0,0,0,1,1
2631,26,0,0,0,1,1
2631,27,0,1,0,0,0
2631,20,0,0,1,0,0
2631,21,0,0,0,0,0
2631,22,0,1,0,0,0
2631,49,0,1,0,0,0
2631,46,1,1,0,0,0
2631,23,0,0,0,1,1
2631,44,0,1,0,0,0
2631,45,0,0,0,0,0
2631,28,1,1,0,0,0
2631,29,0,1,0,0,0
2631,40,0,1,0,0,0
2631,41,0,1,0,0,0
2631,1,1,1,0,0,0
2631,3,0,1,0,0,0
2631,2,0,0,0,1,1
2631,5,1,1,0,0,0
2631,7,0,0,0,0,0
2631,6,0,1,0,0,0
2631,9,0,0,0,1,1
2631,18,1,1,0,0,0
2631,13,0,0,1,0,0
2631,12,0,0,1,0,0
2631,72,1,1,0,0,0
2631,71,1,1,0,0,0
2631,70,0,0,1,0,0
2631,15,1,1,0,0,0
2631,14,1,1,0,0,0
2631,11,0,0,1,0,0
2631,10,0,0,1,0,0
2631,39,0,0,0,1,1
2631,38,0,0,1,0,0
2631,59,0,0,0,0,0
2631,48,0,0,0,0,0
2631,17,0,0,0,1,1
2631,16,0,0,0,1,1
2631,19,0,0,0,1,1
2631,32,0,0,0,1,1
2631,57,0,1,0,0,0
2631,30,0,0,0,1,1
2631,51,1,1,0,0,0
2631,36,0,0,0,1,1
2631,35,0,0,0,1,1
2631,34,0,0,0,0,0
2631,33,0,1,0,0,0
2631,55,0,1,0,0,0
2631,74,0,0,0,1,1
2631,37,0,1,0,0,0
2631,47,0,0,0,1,1
2631,31,1,1,0,0,0
2631,50,1,1,0,0,0
2628,24,0,0,0,1,1
2628,25,0,1,0,0,0
2628,26,0,0,0,1,1
2628,27,1,1,0,0,0
2628,20,0,1,0,0,0
2628,21,0,0,0,0,0
2628,23,1,1,0,0,0
2628,28,0,0,0,0,0
2628,29,0,1,0,0,0
2628,4,1,1,0,0,0
2628,8,0,1,0,0,0
2628,59,0,0,1,0,0
2628,58,0,0,0,0,0
2628,55,0,0,1,0,0
2628,54,0,1,0,0,0
2628,57,0,0,0,0,0
2628,56,0,1,0,0,0
2628,51,0,0,0,0,0
2628,50,0,0,1,0,0
2628,53,0,0,0,0,0
2628,52,0,0,0,0,0
2628,82,1,1,0,0,0
2628,83,1,1,0,0,0
2628,80,1,1,0,0,0
2628,84,0,0,1,0,0
2628,7,0,0,0,1,1
2628,39,0,1,0,0,0
2628,38,0,0,0,0,0
2628,33,0,1,0,0,0
2628,32,1,1,0,0,0
2628,31,1,1,0,0,0
2628,30,0,0,0,1,1
2628,37,0,0,0,1,1
2628,36,0,0,1,0,0
2628,35,0,0,1,0,0
2628,34,0,0,1,0,0
2628,60,0,1,0,0,0
2628,61,0,0,1,0,0
2628,62,0,1,0,0,0
2628,63,0,1,0,0,0
2628,64,0,1,0,0,0
2628,65,0,1,0,0,0
2628,66,0,0,1,0,0
2628,67,0,0,0,0,0
2628,68,0,0,1,0,0
2628,69,0,0,1,0,0
2628,2,0,0,0,1,1
2628,6,0,0,1,0,0
2628,99,0,1,0,0,0
2628,98,0,0,0,0,0
2628,91,1,1,0,0,0
2628,90,0,1,0,0,0
2628,93,1,1,0,0,0
2628,92,0,0,0,1,1
2628,95,0,1,0,0,0
2628,97,0,0,0,1,1
2628,96,1,1,0,0,0
2628,11,0,1,0,0,0
2628,10,1,1,0,0,0
2628,13,0,1,0,0,0
2628,12,0,0,0,1,1
2628,15,0,1,0,0,0
2628,14,0,0,1,0,0
2628,17,0,0,0,1,1
2628,16,0,0,1,0,0
2628,19,0,0,1,0,0
2628,18,1,1,0,0,0
2628,48,1,1,0,0,0
2628,49,0,0,1,0,0
2628,46,0,1,0,0,0
2628,47,0,0,1,0,0
2628,44,0,0,0,1,1
2628,45,0,1,0,0,0
2628,42,0,0,1,0,0
2628,43,0,0,0,1,1
2628,40,0,0,1,0,0
2628,41,0,0,1,0,0
2628,5,0,0,0,1,1
2628,9,1,1,0,0,0
2628,77,0,0,1,0,0
2628,76,0,0,0,0,0
2628,75,0,1,0,0,0
2628,74,0,1,0,0,0
2628,73,0,0,1,0,0
2628,72,0,1,0,0,0
2628,71,0,1,0,0,0
2628,70,0,1,0,0,0
2628,79,0,0,0,0,0
2628,78,0,0,1,0,0
2629,60,0,0,1,0,0
2629,61,0,1,0,0,0
2629,62,0,0,0,0,0
2629,63,0,0,0,0,0
2629,64,0,1,0,0,0
2629,65,0,1,0,0,0
2629,66,0,1,0,0,0
2629,67,0,0,0,0,0
2629,68,0,1,0,0,0
2629,69,0,1,0,0,0
2629,24,1,1,0,0,0
2629,25,0,1,0,0,0
2629,20,1,1,0,0,0
2629,21,0,0,1,0,0
2629,22,0,0,0,0,0
2629,23,0,0,0,0,0
2629,77,0,0,0,1,1
2629,59,0,0,0,0,0
2629,15,0,1,0,0,0
2629,58,0,0,0,0,0
2629,33,0,1,0,0,0
2629,32,1,1,0,0,0
2629,37,0,0,1,0,0
2629,36,0,1,0,0,0
2629,35,0,0,0,1,1
2629,34,0,0,0,1,1
2644,78,0,0,1,0,0
2644,46,0,0,0,0,0
2644,47,0,1,0,0,0
2644,45,0,0,0,0,0
2644,88,0,1,0,0,0
2644,35,1,1,0,0,0
2644,34,0,0,0,0,0
2644,89,1,1,0,0,0
2644,82,0,0,1,0,0
2644,83,0,0,0,0,0
2644,81,0,1,0,0,0
2644,86,0,0,1,0,0
2644,87,0,0,0,1,1
2644,84,0,0,1,0,0
2644,85,0,0,1,0,0
2586,39,1,1,0,0,0
2586,38,0,1,1,0,0
2586,15,0,0,0,1,1
2586,37,0,0,0,1,1
2586,36,0,1,1,0,0
2586,35,0,0,1,1,1
2586,41,1,1,0,0,0
2586,61,0,1,0,0,0
2586,62,0,1,0,0,0
2586,63,0,1,0,0,0
2586,64,0,0,0,0,0
2586,40,0,0,0,1,1
2586,66,0,0,1,0,0
2586,65,0,1,0,0,0
2630,28,0,1,0,0,0
2630,29,0,1,0,0,0
2630,24,0,1,0,0,0
2630,25,0,0,0,0,0
2630,26,0,1,0,0,0
2630,27,0,1,0,0,0
2630,20,0,0,0,0,0
2630,21,0,0,0,0,0
2630,22,0,1,0,0,0
2630,23,0,1,0,0,0
2630,46,0,1,0,0,0
2630,44,1,1,0,0,0
2630,45,0,0,0,0,0
2630,42,1,1,0,0,0
2630,43,0,0,0,0,0
2630,40,0,0,1,0,0
2630,1,0,1,0,0,0
2630,3,1,1,0,0,0
2630,2,1,1,0,0,0
2630,5,0,0,0,1,1
2630,4,1,1,0,0,0
2630,7,0,1,1,0,0
2630,6,0,0,0,1,1
2630,9,0,0,1,0,0
2630,8,0,1,0,0,0
2630,39,0,1,0,0,0
2630,38,0,0,1,0,0
2630,11,0,0,0,1,1
2630,10,0,1,0,0,0
2630,13,0,0,1,0,0
2630,12,0,0,1,0,0
2630,15,0,0,1,0,0
2630,14,0,1,0,0,0
2630,16,0,1,0,0,0
2630,33,0,1,0,0,0
2630,32,0,1,0,0,0
2630,31,0,1,0,0,0
2630,30,0,0,1,0,0
2630,37,0,1,0,0,0
2630,36,0,1,0,0,0
2630,35,0,0,0,0,0
2630,34,0,0,0,0,0
2589,56,0,0,1,0,0
2589,42,0,0,0,1,1
2589,50,0,0,0,1,1
2589,60,0,1,0,0,0
2589,61,0,0,1,0,0
2589,62,0,1,0,0,0
2589,63,0,1,0,0,0
2589,64,0,0,0,0,0
2589,65,0,0,0,0,0
2589,66,0,1,0,0,0
2589,67,0,0,0,0,0
2589,68,0,0,0,0,0
2589,69,0,1,0,0,0
2589,80,0,0,0,0,0
2589,81,0,0,0,0,0
2589,24,0,0,0,1,1
2589,25,1,1,0,0,0
2589,26,0,1,0,0,0
2589,27,1,1,0,0,0
2589,20,0,0,0,0,0
2589,21,0,0,0,1,1
2589,22,0,0,0,1,1
2589,23,1,1,0,0,0
2589,46,0,0,0,1,1
2589,44,1,1,0,0,0
2589,45,0,0,0,1,1
2589,28,1,1,0,0,0
2589,29,1,1,0,0,0
2589,40,1,1,0,0,0
2589,41,1,1,0,0,0
2589,1,0,0,1,0,0
2589,35,0,0,1,0,0
2589,3,1,1,0,0,0
2589,2,0,0,1,0,0
2589,5,0,0,0,1,1
2589,4,1,1,0,0,0
2589,7,0,0,0,0,0
2589,6,0,1,1,0,0
2589,9,0,0,1,0,0
2589,8,1,1,0,0,0
2589,32,0,0,0,1,1
2589,49,0,0,0,1,1
2589,39,0,0,0,1,1
2589,34,0,0,1,0,0
2589,77,0,0,1,0,0
2589,76,0,1,0,0,0
2589,75,0,1,0,0,0
2589,38,1,1,0,0,0
2589,73,0,1,0,0,0
2589,72,0,1,0,0,0
2589,71,0,0,0,0,0
2589,70,0,0,1,0,0
2589,59,0,0,0,0,0
2589,79,0,1,0,0,0
2589,78,0,0,0,0,0
2589,11,0,0,1,0,0
2589,10,0,1,0,0,0
2589,13,1,1,0,0,0
2589,12,0,0,0,1,1
2589,15,1,1,0,0,0
2589,58,0,1,0,0,0
2589,14,0,0,0,1,1
2589,16,0,0,1,0,0
2589,55,0,1,0,0,0
2589,54,0,1,0,0,0
2589,57,0,0,0,0,0
2589,30,0,0,0,1,1
2589,51,1,1,0,0,0
2589,36,0,0,0,1,1
2589,53,0,0,1,0,0
2589,52,0,0,0,1,1
2589,74,0,1,0,0,0
2589,37,1,1,0,0,0
2589,48,0,0,0,1,1
2589,31,0,0,0,1,1
2554,11,1,1,0,0,0
2554,10,1,1,0,0,0
2554,13,0,1,1,0,0
2554,15,0,0,0,1,1
2554,14,1,1,0,0,0
2554,42,0,1,0,0,0
2554,41,0,0,1,0,0
2554,3,1,1,0,0,0
2554,2,1,1,0,0,0
2554,5,0,0,1,0,0
2554,4,0,0,0,1,1
2554,7,0,0,0,1,1
2554,6,0,0,0,1,1
2554,9,0,1,1,0,0
2554,8,1,1,0,0,0
2588,25,0,0,1,0,0
2588,26,0,1,1,0,0
2588,27,1,1,0,0,0
2588,21,0,0,0,1,1
2588,22,0,0,0,0,0
2588,23,0,0,0,0,0
2588,28,0,0,0,1,1
2588,29,0,0,0,1,1
2588,4,1,1,0,0,0
2588,8,1,1,0,0,0
2588,59,1,1,0,0,0
2588,58,0,0,1,0,0
2588,55,0,0,0,1,1
2588,54,0,0,0,1,1
2588,57,1,1,0,0,0
2588,56,0,0,0,0,0
2588,51,1,1,0,0,0
2588,50,1,1,0,0,0
2588,53,1,1,0,0,0
2588,52,1,1,0,0,0
2588,88,0,0,0,0,0
2588,89,0,1,0,0,0
2588,82,0,0,1,0,0
2588,83,0,1,0,0,0
2588,80,0,1,0,0,0
2588,81,0,1,0,0,0
2588,86,0,0,0,0,0
2588,87,0,0,0,0,0
2588,84,0,0,0,0,0
2588,85,0,0,0,0,0
2588,3,1,1,0,0,0
2588,7,0,0,0,0,0
2588,39,0,0,1,0,0
2588,33,0,0,0,1,1
2588,31,1,1,0,0,0
2588,37,1,1,0,0,0
2588,35,0,0,0,1,1
2588,60,0,0,1,0,0
2588,62,0,0,1,0,0
2588,63,1,1,0,0,0
2588,64,1,1,0,0,0
2588,65,1,1,0,0,0
2588,66,1,1,0,0,0
2588,69,0,0,0,1,1
2588,2,0,0,1,0,0
2588,6,0,1,1,0,0
2588,99,0,1,0,0,0
2588,98,0,1,0,0,0
2588,91,0,1,0,0,0
2588,90,0,0,1,0,0
2588,93,0,1,0,0,0
2588,92,0,1,0,0,0
2588,95,0,1,0,0,0
2588,94,0,1,0,0,0
2588,97,0,1,0,0,0
2588,96,0,1,0,0,0
2588,11,0,0,1,0,0
2588,10,0,1,0,0,0
2588,13,1,1,0,0,0
2588,12,0,0,0,1,1
2588,15,1,1,0,0,0
2588,14,0,0,0,1,1
2588,17,1,1,0,0,0
2588,16,0,0,0,0,0
2588,19,1,1,0,0,0
2588,18,0,0,1,0,0
2588,48,1,1,0,0,0
2588,49,1,1,0,0,0
2588,46,0,0,0,0,0
2588,47,0,0,0,1,1
2588,45,1,1,0,0,0
2588,42,0,0,0,1,1
2588,43,0,0,0,1,1
2588,40,0,0,1,0,0
2588,1,0,0,1,0,0
2588,5,0,0,0,1,1
2588,9,0,0,1,0,0
2588,77,0,0,0,0,0
2588,75,1,1,0,0,0
2588,74,0,0,0,1,1
2588,73,0,0,0,1,1
2588,72,1,1,0,0,0
2588,71,0,0,0,1,1
2588,70,0,0,0,1,1
2588,79,0,0,0,0,0
2588,78,0,1,0,0,0
2550,28,0,0,1,0,0
2550,29,0,1,1,0,0
2550,24,1,1,0,0,0
2550,25,0,0,0,1,1
2550,26,0,0,1,1,1
2550,27,0,0,0,1,1
2550,21,1,1,0,0,0
2550,22,0,1,1,0,0
2550,23,0,0,0,1,1
2550,44,0,1,0,0,0
2550,42,0,0,1,0,0
2550,43,0,1,0,0,0
2550,41,0,1,0,0,0
2550,1,1,1,0,0,0
2550,3,1,1,0,0,0
2550,2,1,1,0,0,0
2550,5,0,0,0,1,1
2550,4,0,0,0,1,1
2550,7,1,1,0,0,0
2550,6,0,0,0,1,1
2550,9,1,1,0,0,0
2550,8,0,1,1,0,0
2550,11,1,1,0,0,0
2550,10,0,0,0,1,1
2550,13,0,0,0,1,1
2550,12,0,0,0,1,1
2550,17,0,0,0,1,1
2550,16,1,1,0,0,0
2550,19,0,1,1,0,0
2550,18,0,0,1,0,0
2550,31,1,1,0,0,0
2550,30,0,1,1,0,0
2550,32,0,0,0,1,1
2551,11,0,0,0,1,1
2551,10,1,1,0,0,0
2551,13,0,0,1,0,0
2551,12,0,0,0,1,1
2551,15,0,0,0,1,1
2551,14,1,1,0,0,0
2551,17,1,1,0,0,0
2551,16,0,0,0,1,1
2551,18,1,1,0,0,0
2551,56,0,1,0,0,0
2551,1,1,1,0,0,0
2551,5,0,1,1,0,0
2551,4,0,1,1,0,0
2551,7,1,1,0,0,0
2551,6,0,0,0,1,1
2551,9,0,1,1,0,0
2551,8,1,1,0,0,0
2551,58,0,0,0,0,0
2553,48,1,1,0,0,0
2553,49,1,1,0,0,0
2553,55,1,1,0,0,0
2553,47,0,0,1,0,0
2553,51,1,1,0,0,0
2553,50,0,1,1,0,0
2553,53,0,0,0,1,1
2553,52,0,0,0,1,1
2553,77,0,1,0,0,0
2553,76,0,0,1,0,0
2553,75,0,0,1,0,0
2553,54,0,0,0,1,1
2553,3,0,1,0,0,0
2555,1,0,0,1,0,0
2555,3,0,0,0,1,1
2555,2,0,0,0,1,1
2555,5,0,0,0,1,1
2555,4,0,0,0,1,1
2555,7,0,0,0,1,1
2555,6,1,1,0,0,0
2555,9,1,1,0,0,0
2555,8,0,0,0,1,1
2555,11,0,0,0,1,1
2555,10,0,0,1,0,0
2555,13,1,1,0,0,0
2555,12,0,1,1,0,0
2555,15,0,0,0,1,1
2555,14,0,1,1,0,0
2555,56,0,1,0,0,0
2558,30,0,0,0,1,1
2558,28,0,0,0,1,1
2558,29,1,1,0,0,0
2558,24,1,1,0,0,0
2558,25,0,0,0,1,1
2558,26,0,1,1,0,0
2558,27,0,0,0,1,1
2558,20,0,0,1,0,0
2558,21,1,1,0,0,0
2558,22,1,1,0,0,0
2558,49,0,1,0,0,0
2558,46,1,1,0,0,0
2558,47,0,0,0,1,1
2558,44,0,0,0,1,1
2558,45,0,1,1,0,0
2558,42,0,0,0,1,1
2558,43,1,1,0,0,0
2558,40,1,1,0,0,0
2558,41,0,0,0,1,1
2558,1,0,1,0,0,0
2558,39,0,0,1,0,0
2558,38,0,0,0,1,1
2558,33,0,1,1,0,0
2558,32,0,0,1,0,0
2558,31,1,1,0,0,0
2558,23,1,1,0,0,0
2558,36,1,1,0,0,0
2558,35,1,1,0,0,0
2558,50,0,1,0,0,0
2572,32,1,1,0,0,0
2572,34,1,1,0,0,0
2639,30,0,1,0,0,0
2639,42,0,0,0,1,1
2639,29,1,1,0,0,0
2639,60,0,0,0,0,0
2639,61,0,0,1,0,0
2639,62,0,0,0,0,0
2639,63,0,0,0,1,1
2639,64,0,0,0,1,1
2639,82,0,0,1,0,0
2639,83,0,1,0,0,0
2639,80,0,1,0,0,0
2639,32,0,1,0,0,0
2639,86,0,0,1,0,0
2639,87,0,0,1,0,0
2639,84,0,0,1,0,0
2639,85,0,0,0,0,0
2639,25,0,0,1,0,0
2639,26,0,0,0,1,1
2639,27,0,0,1,0,0
2639,20,0,0,0,0,0
2639,21,0,0,0,1,1
2639,22,0,0,0,0,0
2639,49,0,1,0,0,0
2639,46,1,1,0,0,0
2639,47,0,1,0,0,0
2639,44,1,1,0,0,0
2639,45,1,1,0,0,0
2639,28,0,0,1,0,0
2639,43,0,1,0,0,0
2639,40,0,1,0,0,0
2639,41,0,1,1,0,0
2639,1,1,1,0,0,0
2639,3,1,1,0,0,0
2639,2,1,1,0,0,0
2639,5,1,1,0,0,0
2639,6,0,0,0,0,0
2639,9,0,0,1,0,0
2639,8,1,1,0,0,0
2639,59,1,1,0,0,0
2639,13,1,1,0,0,0
2639,77,0,0,1,0,0
2639,76,0,0,0,0,0
2639,75,0,1,0,0,0
2639,74,0,0,0,0,0
2639,73,0,0,1,0,0
2639,72,0,0,0,0,0
2639,90,0,0,1,0,0
2639,79,0,0,1,0,0
2639,78,0,1,0,0,0
2639,11,0,0,0,1,1
2639,10,0,1,0,0,0
2639,39,0,0,0,0,0
2639,15,0,1,0,0,0
2639,58,0,0,0,1,1
2639,14,0,0,1,0,0
2639,16,0,0,0,0,0
2639,33,0,0,0,1,1
2639,18,0,0,0,0,0
2639,57,1,1,0,0,0
2639,56,1,1,0,0,0
2639,19,1,1,0,0,0
2639,89,0,0,1,0,0
2639,88,0,0,0,0,0
2639,48,0,0,0,0,0
2639,12,0,0,0,0,0
2639,17,1,1,0,0,0
2639,31,0,0,1,0,0
2538,24,0,0,0,1,1
2538,25,0,0,0,1,1
2538,26,1,1,0,0,0
2538,27,1,1,0,0,0
2538,20,0,0,0,1,1
2538,21,1,1,0,0,0
2538,22,0,1,1,0,0
2538,23,0,0,0,1,1
2538,19,0,0,0,1,1
2538,54,0,1,0,0,0
2538,57,0,0,0,0,0
2538,56,0,0,0,0,0
2538,28,0,0,1,1,1
2538,29,0,0,1,0,0
2538,53,0,1,0,0,0
2538,52,0,0,0,0,0
2538,60,1,1,0,0,0
2538,61,0,0,0,1,1
2538,3,0,0,0,0,0
2538,55,0,1,0,0,0
2539,60,0,0,0,0,0
2539,61,0,1,0,0,0
2539,62,0,0,1,0,0
2539,63,0,1,0,0,0
2539,64,0,0,1,0,0
2539,23,0,1,1,0,0
2539,24,1,1,0,0,0
2539,25,0,0,1,1,1
2539,26,1,1,0,0,0
2539,20,1,1,0,0,0
2539,21,0,1,1,0,0
2539,22,0,0,0,1,1
2539,49,0,0,1,0,0
2539,46,0,0,0,1,1
2539,47,0,0,0,1,1
2539,45,0,0,0,1,1
2539,42,1,1,0,0,0
2539,43,1,1,0,0,0
2539,1,1,1,0,0,0
2539,2,0,1,0,0,0
2539,5,1,1,0,0,0
2539,7,1,1,0,0,0
2539,6,0,1,1,0,0
2539,11,1,1,0,0,0
2539,10,1,1,0,0,0
2539,13,1,1,0,0,0
2539,12,0,0,0,1,1
2539,15,1,1,0,0,0
2539,14,1,1,0,0,0
2539,17,0,0,0,1,1
2539,16,0,0,0,1,1
2539,55,0,1,0,0,0
2539,18,1,1,0,0,0
2539,57,0,0,0,0,0
2539,56,0,1,0,0,0
2539,51,1,1,0,0,0
2539,52,0,0,1,0,0
2539,19,1,1,0,0,0
2539,48,0,1,1,0,0
2552,43,0,0,0,1,1
2552,25,1,1,0,0,0
2552,26,1,1,0,0,0
2552,27,0,0,1,0,0
2552,20,0,0,1,1,1
2552,21,1,1,0,0,0
2552,22,1,1,1,0,0
2552,49,0,0,1,0,0
2552,46,0,1,0,0,0
2552,47,0,1,0,0,0
2552,44,0,0,1,0,0
2552,45,0,0,1,0,0
2552,28,0,0,1,0,0
2552,29,1,1,0,0,0
2552,40,1,1,0,0,0
2552,41,1,1,0,0,0
2552,1,1,1,0,0,0
2552,3,0,0,1,0,0
2552,2,0,0,1,0,0
2552,5,0,0,0,1,1
2552,4,0,1,1,0,0
2552,7,1,1,0,0,0
2552,6,0,0,0,1,1
2552,9,1,1,0,0,0
2552,8,0,0,0,1,1
2552,39,0,0,0,1,1
2552,14,1,1,0,0,0
2552,11,1,1,0,0,0
2552,10,1,1,0,0,0
2552,13,1,1,0,0,0
2552,38,1,1,0,0,0
2552,15,1,1,0,0,0
2552,48,0,1,0,0,0
2552,17,0,0,1,0,0
2552,16,1,1,0,0,0
2552,19,0,1,1,0,0
2552,32,0,1,1,0,0
2552,31,1,1,0,0,0
2552,30,1,1,0,0,0
2552,37,1,1,0,0,0
2552,36,1,1,0,0,0
2552,34,0,0,0,1,1
2552,33,1,1,0,0,0
2552,18,1,1,0,0,0
2552,50,0,0,0,0,0
2638,56,0,1,1,0,0
2638,42,0,1,1,0,0
2638,43,1,1,0,0,0
2638,60,0,0,1,0,0
2638,61,0,0,1,0,0
2638,62,1,1,0,0,0
2638,63,1,1,0,0,0
2638,64,1,1,0,0,0
2638,65,1,1,0,0,0
2638,66,0,0,0,0,0
2638,67,1,1,0,0,0
2638,69,0,1,0,0,0
2638,24,1,1,0,0,0
2638,25,0,0,1,0,0
2638,26,0,0,0,1,1
2638,27,0,0,1,0,0
2638,20,0,0,0,1,1
2638,21,1,1,0,0,0
2638,48,0,0,0,1,1
2638,23,0,0,1,0,0
2638,46,0,1,0,0,0
2638,47,0,1,1,0,0
2638,44,0,0,0,0,0
2638,45,1,1,0,0,0
2638,28,0,0,1,0,0
2638,29,1,1,0,0,0
2638,40,1,1,0,0,0
2638,41,0,1,0,0,0
2638,1,1,1,0,0,0
2638,3,1,1,0,0,0
2638,2,1,1,0,0,0
2638,5,1,1,0,0,0
2638,6,0,0,0,0,0
2638,9,0,0,1,0,0
2638,8,1,1,0,0,0
2638,18,0,0,0,0,0
2638,49,0,0,0,1,1
2638,39,1,1,0,0,0
2638,74,0,0,0,0,0
2638,73,0,0,1,0,0
2638,72,0,0,0,0,0
2638,71,0,0,1,0,0
2638,70,1,1,0,0,0
2638,59,1,1,0,0,0
2638,58,0,0,1,0,0
2638,11,0,0,0,1,1
2638,10,0,1,0,0,0
2638,13,1,1,0,0,0
2638,15,0,1,0,0,0
2638,22,1,1,0,0,0
2638,14,0,0,1,0,0
2638,16,0,0,0,0,0
2638,19,0,0,1,0,0
2638,54,1,1,0,0,0
2638,57,0,0,0,1,1
2638,30,0,1,0,0,0
2638,51,1,1,0,0,0
2638,53,0,0,0,1,1
2638,52,0,1,0,0,0
2638,33,0,0,0,1,1
2638,55,0,0,0,0,0
2638,32,0,1,0,0,0
2638,12,0,0,0,0,0
2638,31,0,0,1,0,0
2638,50,0,1,1,0,0
2625,30,1,1,0,0,0
2625,51,0,0,0,0,0
2625,61,0,0,1,0,0
2625,62,0,0,1,0,0
2625,63,0,0,1,0,0
2625,65,0,0,1,0,0
2625,66,0,0,1,0,0
2625,68,1,1,0,0,0
2625,69,0,0,0,0,0
2625,52,0,0,0,0,0
2625,24,0,0,1,0,0
2625,25,0,0,0,1,1
2625,26,0,1,0,0,0
2625,27,0,0,1,0,0
2625,20,1,1,0,0,0
2625,21,0,0,1,0,0
2625,22,1,1,0,0,0
2625,49,0,0,0,0,0
2625,23,0,0,0,1,1
2625,28,0,0,0,1,1
2625,29,0,1,0,0,0
2625,35,0,0,1,0,0
2625,13,0,0,0,1,1
2625,77,0,0,0,1,1
2625,76,0,0,0,1,1
2625,74,1,1,0,0,0
2625,73,0,0,1,0,0
2625,72,0,1,0,0,0
2625,71,0,0,1,0,0
2625,70,0,0,1,0,0
2625,15,0,0,1,0,0
2625,32,0,0,0,1,1
2625,14,1,1,0,0,0
2625,11,0,1,0,0,0
2625,39,1,1,0,0,0
2625,38,0,0,1,0,0
2625,59,0,0,0,0,0
2625,58,0,1,0,0,0
2625,17,1,1,0,0,0
2625,16,0,0,0,1,1
2625,19,0,0,0,1,1
2625,54,0,0,0,0,0
2625,31,0,0,0,1,1
2625,56,0,1,0,0,0
2625,37,1,1,0,0,0
2625,50,0,0,1,0,0
2625,53,0,1,0,0,0
2625,34,0,0,0,1,1
2625,33,1,1,0,0,0
2625,55,0,0,0,0,0
2625,18,0,1,0,0,0
2625,12,1,1,0,0,0
2625,57,0,0,1,0,0
2532,24,0,0,1,0,0
2532,20,0,1,0,0,0
2532,21,0,0,1,0,0
2532,22,0,0,1,0,0
2532,23,0,0,1,0,0
2532,1,0,0,0,0,0
2532,3,1,1,0,0,0
2532,2,1,1,0,0,0
2532,5,0,0,1,1,1
2532,4,0,1,0,0,0
2532,7,1,1,0,0,0
2532,9,0,0,1,0,0
2532,8,0,1,1,0,0
2532,11,0,0,1,0,0
2532,10,0,0,0,1,1
2532,13,1,1,0,0,0
2532,12,0,1,1,0,0
2532,15,1,1,0,0,0
2532,14,1,1,0,0,0
2532,17,1,1,0,0,0
2532,16,0,0,1,0,0
2532,19,0,1,0,0,0
2532,18,1,1,0,0,0
2533,30,1,1,0,0,0
2533,28,1,1,0,0,0
2533,43,0,0,1,0,0
2533,60,0,0,1,0,0
2533,61,0,1,0,0,0
2533,62,0,1,0,0,0
2533,63,0,1,0,0,0
2533,64,0,1,0,0,0
2533,65,0,0,0,0,0
2533,66,0,1,0,0,0
2533,67,0,1,0,0,0
2533,68,0,0,1,0,0
2533,69,0,1,0,0,0
2533,80,0,1,0,0,0
2533,81,0,0,1,0,0
2533,24,0,0,1,0,0
2533,25,0,0,0,1,1
2533,26,0,1,1,0,0
2533,20,1,1,0,0,0
2533,21,0,0,1,0,0
2533,22,1,1,0,0,0
2533,23,0,0,0,1,1
2533,46,0,0,1,0,0
2533,47,0,1,0,0,0
2533,44,0,0,0,0,0
2533,45,0,0,1,0,0
2533,42,1,1,0,0,0
2533,29,0,1,1,0,0
2533,40,0,0,1,0,0
2533,41,0,0,0,1,1
2533,1,0,1,0,0,0
2533,35,1,1,0,0,0
2533,2,0,0,0,0,0
